pasada,grabacion,pattern,window_id,t_start,t_end,slice_path,label_path,mask_path,n_points
15a,15a_9a_2_A_W_resampled,15a_pattern_aligned_resampled,9,1725883411,1725887010,data\input\slices\15a_9a_2_A_W_resampled_9.csv,data\input\labels\15a_pattern_aligned_resampled_9.csv,data\input\masks\15a_9a_2_A_W_resampled_9.csv,3600
15a,15a_9a_2_A_W_resampled,15a_pattern_aligned_resampled,10a,1725885211,1725887438,data\input\slices\15a_9a_2_A_W_resampled_10a.csv,data\input\labels\15a_pattern_aligned_resampled_10a.csv,data\input\masks\15a_9a_2_A_W_resampled_10a.csv,3600
15b,15b_9b_4_A_W_resampled,15b_pattern_aligned_resampled,1,1725868865,1725872464,data\input\slices\15b_9b_4_A_W_resampled_1.csv,data\input\labels\15b_pattern_aligned_resampled_1.csv,data\input\masks\15b_9b_4_A_W_resampled_1.csv,3600
15b,15b_9b_4_A_W_resampled,15b_pattern_aligned_resampled,2a,1725870665,1725874264,data\input\slices\15b_9b_4_A_W_resampled_2a.csv,data\input\labels\15b_pattern_aligned_resampled_2a.csv,data\input\masks\15b_9b_4_A_W_resampled_2a.csv,3600
15b,15b_9b_4_A_W_resampled,15b_pattern_aligned_resampled,3,1725872465,1725876064,data\input\slices\15b_9b_4_A_W_resampled_3.csv,data\input\labels\15b_pattern_aligned_resampled_3.csv,data\input\masks\15b_9b_4_A_W_resampled_3.csv,3600
15b,15b_9b_4_A_W_resampled,15b_pattern_aligned_resampled,4a,1725874265,1725877864,data\input\slices\15b_9b_4_A_W_resampled_4a.csv,data\input\labels\15b_pattern_aligned_resampled_4a.csv,data\input\masks\15b_9b_4_A_W_resampled_4a.csv,3600
15b,15b_9b_4_A_W_resampled,15b_pattern_aligned_resampled,5,1725876065,1725879664,data\input\slices\15b_9b_4_A_W_resampled_5.csv,data\input\labels\15b_pattern_aligned_resampled_5.csv,data\input\masks\15b_9b_4_A_W_resampled_5.csv,3600
15b,15b_9b_4_A_W_resampled,15b_pattern_aligned_resampled,6a,1725877865,1725880700,data\input\slices\15b_9b_4_A_W_resampled_6a.csv,data\input\labels\15b_pattern_aligned_resampled_6a.csv,data\input\masks\15b_9b_4_A_W_resampled_6a.csv,3600
15c,15c_9c_5_A_W_resampled,15c_pattern_aligned_resampled,1,1725868893,1725872492,data\input\slices\15c_9c_5_A_W_resampled_1.csv,data\input\labels\15c_pattern_aligned_resampled_1.csv,data\input\masks\15c_9c_5_A_W_resampled_1.csv,3600
15c,15c_9c_5_A_W_resampled,15c_pattern_aligned_resampled,2a,1725870693,1725874292,data\input\slices\15c_9c_5_A_W_resampled_2a.csv,data\input\labels\15c_pattern_aligned_resampled_2a.csv,data\input\masks\15c_9c_5_A_W_resampled_2a.csv,3600
15c,15c_9c_5_A_W_resampled,15c_pattern_aligned_resampled,3,1725872493,1725876092,data\input\slices\15c_9c_5_A_W_resampled_3.csv,data\input\labels\15c_pattern_aligned_resampled_3.csv,data\input\masks\15c_9c_5_A_W_resampled_3.csv,3600
15c,15c_9c_5_A_W_resampled,15c_pattern_aligned_resampled,4a,1725874293,1725877892,data\input\slices\15c_9c_5_A_W_resampled_4a.csv,data\input\labels\15c_pattern_aligned_resampled_4a.csv,data\input\masks\15c_9c_5_A_W_resampled_4a.csv,3600
15c,15c_9c_5_A_W_resampled,15c_pattern_aligned_resampled,5,1725876093,1725879692,data\input\slices\15c_9c_5_A_W_resampled_5.csv,data\input\labels\15c_pattern_aligned_resampled_5.csv,data\input\masks\15c_9c_5_A_W_resampled_5.csv,3600
15c,15c_9c_5_A_W_resampled,15c_pattern_aligned_resampled,6a,1725877893,1725881492,data\input\slices\15c_9c_5_A_W_resampled_6a.csv,data\input\labels\15c_pattern_aligned_resampled_6a.csv,data\input\masks\15c_9c_5_A_W_resampled_6a.csv,3600
15c,15c_9c_5_A_W_resampled,15c_pattern_aligned_resampled,7,1725879693,1725883292,data\input\slices\15c_9c_5_A_W_resampled_7.csv,data\input\labels\15c_pattern_aligned_resampled_7.csv,data\input\masks\15c_9c_5_A_W_resampled_7.csv,3600
15c,15c_9c_5_A_W_resampled,15c_pattern_aligned_resampled,8a,1725881493,1725885092,data\input\slices\15c_9c_5_A_W_resampled_8a.csv,data\input\labels\15c_pattern_aligned_resampled_8a.csv,data\input\masks\15c_9c_5_A_W_resampled_8a.csv,3600
15c,15c_9c_5_A_W_resampled,15c_pattern_aligned_resampled,9,1725883293,1725886010,data\input\slices\15c_9c_5_A_W_resampled_9.csv,data\input\labels\15c_pattern_aligned_resampled_9.csv,data\input\masks\15c_9c_5_A_W_resampled_9.csv,3600
15d,15d_9d_6_E_W_resampled,15d_pattern_aligned_resampled,1,1725868865,1725872464,data\input\slices\15d_9d_6_E_W_resampled_1.csv,data\input\labels\15d_pattern_aligned_resampled_1.csv,data\input\masks\15d_9d_6_E_W_resampled_1.csv,3600
15d,15d_9d_6_E_W_resampled,15d_pattern_aligned_resampled,2a,1725870665,1725874264,data\input\slices\15d_9d_6_E_W_resampled_2a.csv,data\input\labels\15d_pattern_aligned_resampled_2a.csv,data\input\masks\15d_9d_6_E_W_resampled_2a.csv,3600
15d,15d_9d_6_E_W_resampled,15d_pattern_aligned_resampled,3,1725872465,1725876064,data\input\slices\15d_9d_6_E_W_resampled_3.csv,data\input\labels\15d_pattern_aligned_resampled_3.csv,data\input\masks\15d_9d_6_E_W_resampled_3.csv,3600
15d,15d_9d_6_E_W_resampled,15d_pattern_aligned_resampled,4a,1725874265,1725877864,data\input\slices\15d_9d_6_E_W_resampled_4a.csv,data\input\labels\15d_pattern_aligned_resampled_4a.csv,data\input\masks\15d_9d_6_E_W_resampled_4a.csv,3600
15d,15d_9d_6_E_W_resampled,15d_pattern_aligned_resampled,5,1725876065,1725879664,data\input\slices\15d_9d_6_E_W_resampled_5.csv,data\input\labels\15d_pattern_aligned_resampled_5.csv,data\input\masks\15d_9d_6_E_W_resampled_5.csv,3600
15d,15d_9d_6_E_W_resampled,15d_pattern_aligned_resampled,6a,1725877865,1725881464,data\input\slices\15d_9d_6_E_W_resampled_6a.csv,data\input\labels\15d_pattern_aligned_resampled_6a.csv,data\input\masks\15d_9d_6_E_W_resampled_6a.csv,3600
15d,15d_9d_6_E_W_resampled,15d_pattern_aligned_resampled,7,1725879665,1725883264,data\input\slices\15d_9d_6_E_W_resampled_7.csv,data\input\labels\15d_pattern_aligned_resampled_7.csv,data\input\masks\15d_9d_6_E_W_resampled_7.csv,3600
15d,15d_9d_6_E_W_resampled,15d_pattern_aligned_resampled,8a,1725881465,1725884464,data\input\slices\15d_9d_6_E_W_resampled_8a.csv,data\input\labels\15d_pattern_aligned_resampled_8a.csv,data\input\masks\15d_9d_6_E_W_resampled_8a.csv,3600
16,16_10_10_H_B_resampled,16_pattern_aligned_resampled,1,1727109585,1727113184,data\input\slices\16_10_10_H_B_resampled_1.csv,data\input\labels\16_pattern_aligned_resampled_1.csv,data\input\masks\16_10_10_H_B_resampled_1.csv,3600
16,16_10_10_H_B_resampled,16_pattern_aligned_resampled,2a,1727111385,1727114539,data\input\slices\16_10_10_H_B_resampled_2a.csv,data\input\labels\16_pattern_aligned_resampled_2a.csv,data\input\masks\16_10_10_H_B_resampled_2a.csv,3600
16,16_10_11_A_B_resampled,16_pattern_aligned_resampled,1,1727109585,1727113184,data\input\slices\16_10_11_A_B_resampled_1.csv,data\input\labels\16_pattern_aligned_resampled_1.csv,data\input\masks\16_10_11_A_B_resampled_1.csv,3600
16,16_10_11_A_B_resampled,16_pattern_aligned_resampled,2a,1727111385,1727114538,data\input\slices\16_10_11_A_B_resampled_2a.csv,data\input\labels\16_pattern_aligned_resampled_2a.csv,data\input\masks\16_10_11_A_B_resampled_2a.csv,3600
16,16_10_13_J_B_resampled,16_pattern_aligned_resampled,1,1727109585,1727113184,data\input\slices\16_10_13_J_B_resampled_1.csv,data\input\labels\16_pattern_aligned_resampled_1.csv,data\input\masks\16_10_13_J_B_resampled_1.csv,3600
16,16_10_13_J_B_resampled,16_pattern_aligned_resampled,2a,1727111385,1727114537,data\input\slices\16_10_13_J_B_resampled_2a.csv,data\input\labels\16_pattern_aligned_resampled_2a.csv,data\input\masks\16_10_13_J_B_resampled_2a.csv,3600
16,16_10_14_J_B_resampled,16_pattern_aligned_resampled,1,1727109585,1727113184,data\input\slices\16_10_14_J_B_resampled_1.csv,data\input\labels\16_pattern_aligned_resampled_1.csv,data\input\masks\16_10_14_J_B_resampled_1.csv,3600
16,16_10_14_J_B_resampled,16_pattern_aligned_resampled,2a,1727111385,1727114539,data\input\slices\16_10_14_J_B_resampled_2a.csv,data\input\labels\16_pattern_aligned_resampled_2a.csv,data\input\masks\16_10_14_J_B_resampled_2a.csv,3600
16,16_10_15_J_B_resampled,16_pattern_aligned_resampled,1,1727109585,1727113184,data\input\slices\16_10_15_J_B_resampled_1.csv,data\input\labels\16_pattern_aligned_resampled_1.csv,data\input\masks\16_10_15_J_B_resampled_1.csv,3600
16,16_10_15_J_B_resampled,16_pattern_aligned_resampled,2a,1727111385,1727114539,data\input\slices\16_10_15_J_B_resampled_2a.csv,data\input\labels\16_pattern_aligned_resampled_2a.csv,data\input\masks\16_10_15_J_B_resampled_2a.csv,3600
16,16_10_16_M_B_resampled,16_pattern_aligned_resampled,1,1727109585,1727113184,data\input\slices\16_10_16_M_B_resampled_1.csv,data\input\labels\16_pattern_aligned_resampled_1.csv,data\input\masks\16_10_16_M_B_resampled_1.csv,3600
16,16_10_16_M_B_resampled,16_pattern_aligned_resampled,2a,1727111385,1727114539,data\input\slices\16_10_16_M_B_resampled_2a.csv,data\input\labels\16_pattern_aligned_resampled_2a.csv,data\input\masks\16_10_16_M_B_resampled_2a.csv,3600
16,16_10_1_A_B_resampled,16_pattern_aligned_resampled,1,1727109589,1727113188,data\input\slices\16_10_1_A_B_resampled_1.csv,data\input\labels\16_pattern_aligned_resampled_1.csv,data\input\masks\16_10_1_A_B_resampled_1.csv,3600
16,16_10_1_A_B_resampled,16_pattern_aligned_resampled,2a,1727111389,1727114539,data\input\slices\16_10_1_A_B_resampled_2a.csv,data\input\labels\16_pattern_aligned_resampled_2a.csv,data\input\masks\16_10_1_A_B_resampled_2a.csv,3600
16,16_10_2_A_B_resampled,16_pattern_aligned_resampled,1,1727109585,1727113184,data\input\slices\16_10_2_A_B_resampled_1.csv,data\input\labels\16_pattern_aligned_resampled_1.csv,data\input\masks\16_10_2_A_B_resampled_1.csv,3600
16,16_10_2_A_B_resampled,16_pattern_aligned_resampled,2a,1727111385,1727114538,data\input\slices\16_10_2_A_B_resampled_2a.csv,data\input\labels\16_pattern_aligned_resampled_2a.csv,data\input\masks\16_10_2_A_B_resampled_2a.csv,3600
16,16_10_3_A_B_resampled,16_pattern_aligned_resampled,1,1727109585,1727113184,data\input\slices\16_10_3_A_B_resampled_1.csv,data\input\labels\16_pattern_aligned_resampled_1.csv,data\input\masks\16_10_3_A_B_resampled_1.csv,3600
16,16_10_3_A_B_resampled,16_pattern_aligned_resampled,2a,1727111385,1727114539,data\input\slices\16_10_3_A_B_resampled_2a.csv,data\input\labels\16_pattern_aligned_resampled_2a.csv,data\input\masks\16_10_3_A_B_resampled_2a.csv,3600
16,16_10_4_A_B_resampled,16_pattern_aligned_resampled,1,1727109585,1727113184,data\input\slices\16_10_4_A_B_resampled_1.csv,data\input\labels\16_pattern_aligned_resampled_1.csv,data\input\masks\16_10_4_A_B_resampled_1.csv,3600
16,16_10_4_A_B_resampled,16_pattern_aligned_resampled,2a,1727111385,1727114539,data\input\slices\16_10_4_A_B_resampled_2a.csv,data\input\labels\16_pattern_aligned_resampled_2a.csv,data\input\masks\16_10_4_A_B_resampled_2a.csv,3600
16,16_10_5_A_B_resampled,16_pattern_aligned_resampled,1,1727109589,1727113188,data\input\slices\16_10_5_A_B_resampled_1.csv,data\input\labels\16_pattern_aligned_resampled_1.csv,data\input\masks\16_10_5_A_B_resampled_1.csv,3600
16,16_10_5_A_B_resampled,16_pattern_aligned_resampled,2a,1727111389,1727114539,data\input\slices\16_10_5_A_B_resampled_2a.csv,data\input\labels\16_pattern_aligned_resampled_2a.csv,data\input\masks\16_10_5_A_B_resampled_2a.csv,3600
16,16_10_7_F_B_resampled,16_pattern_aligned_resampled,1,1727109589,1727113188,data\input\slices\16_10_7_F_B_resampled_1.csv,data\input\labels\16_pattern_aligned_resampled_1.csv,data\input\masks\16_10_7_F_B_resampled_1.csv,3600
16,16_10_7_F_B_resampled,16_pattern_aligned_resampled,2a,1727111389,1727114539,data\input\slices\16_10_7_F_B_resampled_2a.csv,data\input\labels\16_pattern_aligned_resampled_2a.csv,data\input\masks\16_10_7_F_B_resampled_2a.csv,3600
16,16_10_8_A_B_resampled,16_pattern_aligned_resampled,1,1727109585,1727113184,data\input\slices\16_10_8_A_B_resampled_1.csv,data\input\labels\16_pattern_aligned_resampled_1.csv,data\input\masks\16_10_8_A_B_resampled_1.csv,3600
16,16_10_8_A_B_resampled,16_pattern_aligned_resampled,2a,1727111385,1727114523,data\input\slices\16_10_8_A_B_resampled_2a.csv,data\input\labels\16_pattern_aligned_resampled_2a.csv,data\input\masks\16_10_8_A_B_resampled_2a.csv,3600
16,16_10_9_H_B_resampled,16_pattern_aligned_resampled,1,1727109585,1727113184,data\input\slices\16_10_9_H_B_resampled_1.csv,data\input\labels\16_pattern_aligned_resampled_1.csv,data\input\masks\16_10_9_H_B_resampled_1.csv,3600
16,16_10_9_H_B_resampled,16_pattern_aligned_resampled,2a,1727111385,1727114535,data\input\slices\16_10_9_H_B_resampled_2a.csv,data\input\labels\16_pattern_aligned_resampled_2a.csv,data\input\masks\16_10_9_H_B_resampled_2a.csv,3600
17,17_11_11_A_B_resampled,17_pattern_aligned_resampled,1,1727363957,1727367556,data\input\slices\17_11_11_A_B_resampled_1.csv,data\input\labels\17_pattern_aligned_resampled_1.csv,data\input\masks\17_11_11_A_B_resampled_1.csv,3600
17,17_11_11_A_B_resampled,17_pattern_aligned_resampled,2a,1727365757,1727368983,data\input\slices\17_11_11_A_B_resampled_2a.csv,data\input\labels\17_pattern_aligned_resampled_2a.csv,data\input\masks\17_11_11_A_B_resampled_2a.csv,3600
17,17_11_13_J_B_resampled,17_pattern_aligned_resampled,1,1727364077,1727367676,data\input\slices\17_11_13_J_B_resampled_1.csv,data\input\labels\17_pattern_aligned_resampled_1.csv,data\input\masks\17_11_13_J_B_resampled_1.csv,3600
17,17_11_13_J_B_resampled,17_pattern_aligned_resampled,2a,1727365877,1727368983,data\input\slices\17_11_13_J_B_resampled_2a.csv,data\input\labels\17_pattern_aligned_resampled_2a.csv,data\input\masks\17_11_13_J_B_resampled_2a.csv,3600
17,17_11_14_J_B_resampled,17_pattern_aligned_resampled,1,1727363871,1727367470,data\input\slices\17_11_14_J_B_resampled_1.csv,data\input\labels\17_pattern_aligned_resampled_1.csv,data\input\masks\17_11_14_J_B_resampled_1.csv,3600
17,17_11_14_J_B_resampled,17_pattern_aligned_resampled,2a,1727365671,1727368977,data\input\slices\17_11_14_J_B_resampled_2a.csv,data\input\labels\17_pattern_aligned_resampled_2a.csv,data\input\masks\17_11_14_J_B_resampled_2a.csv,3600
17,17_11_15_J_B_resampled,17_pattern_aligned_resampled,1,1727363880,1727367479,data\input\slices\17_11_15_J_B_resampled_1.csv,data\input\labels\17_pattern_aligned_resampled_1.csv,data\input\masks\17_11_15_J_B_resampled_1.csv,3600
17,17_11_15_J_B_resampled,17_pattern_aligned_resampled,2a,1727365680,1727368983,data\input\slices\17_11_15_J_B_resampled_2a.csv,data\input\labels\17_pattern_aligned_resampled_2a.csv,data\input\masks\17_11_15_J_B_resampled_2a.csv,3600
17,17_11_16_M_B_resampled,17_pattern_aligned_resampled,1,1727363871,1727367470,data\input\slices\17_11_16_M_B_resampled_1.csv,data\input\labels\17_pattern_aligned_resampled_1.csv,data\input\masks\17_11_16_M_B_resampled_1.csv,3600
17,17_11_16_M_B_resampled,17_pattern_aligned_resampled,2a,1727365671,1727368982,data\input\slices\17_11_16_M_B_resampled_2a.csv,data\input\labels\17_pattern_aligned_resampled_2a.csv,data\input\masks\17_11_16_M_B_resampled_2a.csv,3600
17,17_11_1_A_B_resampled,17_pattern_aligned_resampled,1,1727363963,1727367562,data\input\slices\17_11_1_A_B_resampled_1.csv,data\input\labels\17_pattern_aligned_resampled_1.csv,data\input\masks\17_11_1_A_B_resampled_1.csv,3600
17,17_11_1_A_B_resampled,17_pattern_aligned_resampled,2a,1727365763,1727368983,data\input\slices\17_11_1_A_B_resampled_2a.csv,data\input\labels\17_pattern_aligned_resampled_2a.csv,data\input\masks\17_11_1_A_B_resampled_2a.csv,3600
17,17_11_2_A_B_resampled,17_pattern_aligned_resampled,1,1727363983,1727367582,data\input\slices\17_11_2_A_B_resampled_1.csv,data\input\labels\17_pattern_aligned_resampled_1.csv,data\input\masks\17_11_2_A_B_resampled_1.csv,3600
17,17_11_2_A_B_resampled,17_pattern_aligned_resampled,2a,1727365783,1727368983,data\input\slices\17_11_2_A_B_resampled_2a.csv,data\input\labels\17_pattern_aligned_resampled_2a.csv,data\input\masks\17_11_2_A_B_resampled_2a.csv,3600
17,17_11_4_A_B_resampled,17_pattern_aligned_resampled,1,1727363953,1727367552,data\input\slices\17_11_4_A_B_resampled_1.csv,data\input\labels\17_pattern_aligned_resampled_1.csv,data\input\masks\17_11_4_A_B_resampled_1.csv,3600
17,17_11_4_A_B_resampled,17_pattern_aligned_resampled,2a,1727365753,1727368983,data\input\slices\17_11_4_A_B_resampled_2a.csv,data\input\labels\17_pattern_aligned_resampled_2a.csv,data\input\masks\17_11_4_A_B_resampled_2a.csv,3600
17,17_11_5_A_B_resampled,17_pattern_aligned_resampled,1,1727363954,1727367553,data\input\slices\17_11_5_A_B_resampled_1.csv,data\input\labels\17_pattern_aligned_resampled_1.csv,data\input\masks\17_11_5_A_B_resampled_1.csv,3600
17,17_11_5_A_B_resampled,17_pattern_aligned_resampled,2a,1727365754,1727368983,data\input\slices\17_11_5_A_B_resampled_2a.csv,data\input\labels\17_pattern_aligned_resampled_2a.csv,data\input\masks\17_11_5_A_B_resampled_2a.csv,3600
17,17_11_6_E_B_resampled,17_pattern_aligned_resampled,1,1727363932,1727367531,data\input\slices\17_11_6_E_B_resampled_1.csv,data\input\labels\17_pattern_aligned_resampled_1.csv,data\input\masks\17_11_6_E_B_resampled_1.csv,3600
17,17_11_6_E_B_resampled,17_pattern_aligned_resampled,2a,1727365732,1727368983,data\input\slices\17_11_6_E_B_resampled_2a.csv,data\input\labels\17_pattern_aligned_resampled_2a.csv,data\input\masks\17_11_6_E_B_resampled_2a.csv,3600
17,17_11_7_F_B_resampled,17_pattern_aligned_resampled,1,1727363974,1727367573,data\input\slices\17_11_7_F_B_resampled_1.csv,data\input\labels\17_pattern_aligned_resampled_1.csv,data\input\masks\17_11_7_F_B_resampled_1.csv,3600
17,17_11_7_F_B_resampled,17_pattern_aligned_resampled,2a,1727365774,1727368983,data\input\slices\17_11_7_F_B_resampled_2a.csv,data\input\labels\17_pattern_aligned_resampled_2a.csv,data\input\masks\17_11_7_F_B_resampled_2a.csv,3600
17,17_11_8_A_B_resampled,17_pattern_aligned_resampled,1,1727363952,1727367551,data\input\slices\17_11_8_A_B_resampled_1.csv,data\input\labels\17_pattern_aligned_resampled_1.csv,data\input\masks\17_11_8_A_B_resampled_1.csv,3600
17,17_11_8_A_B_resampled,17_pattern_aligned_resampled,2a,1727365752,1727368983,data\input\slices\17_11_8_A_B_resampled_2a.csv,data\input\labels\17_pattern_aligned_resampled_2a.csv,data\input\masks\17_11_8_A_B_resampled_2a.csv,3600
17,17_11_9_H_B_resampled,17_pattern_aligned_resampled,1,1727363958,1727367557,data\input\slices\17_11_9_H_B_resampled_1.csv,data\input\labels\17_pattern_aligned_resampled_1.csv,data\input\masks\17_11_9_H_B_resampled_1.csv,3600
17,17_11_9_H_B_resampled,17_pattern_aligned_resampled,2a,1727365758,1727368983,data\input\slices\17_11_9_H_B_resampled_2a.csv,data\input\labels\17_pattern_aligned_resampled_2a.csv,data\input\masks\17_11_9_H_B_resampled_2a.csv,3600
2,2_2_10_H_W_resampled,2_pattern_aligned_resampled,1,1724694867,1724698100,data\input\slices\2_2_10_H_W_resampled_1.csv,data\input\labels\2_pattern_aligned_resampled_1.csv,data\input\masks\2_2_10_H_W_resampled_1.csv,3600
2,2_2_11_E_W_resampled,2_pattern_aligned_resampled,1,1724694867,1724698100,data\input\slices\2_2_11_E_W_resampled_1.csv,data\input\labels\2_pattern_aligned_resampled_1.csv,data\input\masks\2_2_11_E_W_resampled_1.csv,3600
2,2_2_13_J_W_resampled,2_pattern_aligned_resampled,1,1724694867,1724698100,data\input\slices\2_2_13_J_W_resampled_1.csv,data\input\labels\2_pattern_aligned_resampled_1.csv,data\input\masks\2_2_13_J_W_resampled_1.csv,3600
2,2_2_14_J_W_resampled,2_pattern_aligned_resampled,1,1724694867,1724698085,data\input\slices\2_2_14_J_W_resampled_1.csv,data\input\labels\2_pattern_aligned_resampled_1.csv,data\input\masks\2_2_14_J_W_resampled_1.csv,3600
2,2_2_15_J_W_resampled,2_pattern_aligned_resampled,1,1724694867,1724698100,data\input\slices\2_2_15_J_W_resampled_1.csv,data\input\labels\2_pattern_aligned_resampled_1.csv,data\input\masks\2_2_15_J_W_resampled_1.csv,3600
2,2_2_16_M_W_resampled,2_pattern_aligned_resampled,1,1724694867,1724698100,data\input\slices\2_2_16_M_W_resampled_1.csv,data\input\labels\2_pattern_aligned_resampled_1.csv,data\input\masks\2_2_16_M_W_resampled_1.csv,3600
2,2_2_1_Q_W_resampled,2_pattern_aligned_resampled,1,1724694867,1724698100,data\input\slices\2_2_1_Q_W_resampled_1.csv,data\input\labels\2_pattern_aligned_resampled_1.csv,data\input\masks\2_2_1_Q_W_resampled_1.csv,3600
2,2_2_2_A_W_resampled,2_pattern_aligned_resampled,1,1724694867,1724698100,data\input\slices\2_2_2_A_W_resampled_1.csv,data\input\labels\2_pattern_aligned_resampled_1.csv,data\input\masks\2_2_2_A_W_resampled_1.csv,3600
2,2_2_3_A_W_resampled,2_pattern_aligned_resampled,1,1724694867,1724698100,data\input\slices\2_2_3_A_W_resampled_1.csv,data\input\labels\2_pattern_aligned_resampled_1.csv,data\input\masks\2_2_3_A_W_resampled_1.csv,3600
2,2_2_4_K_W_resampled,2_pattern_aligned_resampled,1,1724694867,1724698100,data\input\slices\2_2_4_K_W_resampled_1.csv,data\input\labels\2_pattern_aligned_resampled_1.csv,data\input\masks\2_2_4_K_W_resampled_1.csv,3600
2,2_2_5_L_W_resampled,2_pattern_aligned_resampled,1,1724694867,1724698100,data\input\slices\2_2_5_L_W_resampled_1.csv,data\input\labels\2_pattern_aligned_resampled_1.csv,data\input\masks\2_2_5_L_W_resampled_1.csv,3600
2,2_2_6_E_W_resampled,2_pattern_aligned_resampled,1,1724694867,1724698100,data\input\slices\2_2_6_E_W_resampled_1.csv,data\input\labels\2_pattern_aligned_resampled_1.csv,data\input\masks\2_2_6_E_W_resampled_1.csv,3600
2,2_2_7_F_W_resampled,2_pattern_aligned_resampled,1,1724694867,1724698100,data\input\slices\2_2_7_F_W_resampled_1.csv,data\input\labels\2_pattern_aligned_resampled_1.csv,data\input\masks\2_2_7_F_W_resampled_1.csv,3600
2,2_2_8_A_W_resampled,2_pattern_aligned_resampled,1,1724694867,1724698100,data\input\slices\2_2_8_A_W_resampled_1.csv,data\input\labels\2_pattern_aligned_resampled_1.csv,data\input\masks\2_2_8_A_W_resampled_1.csv,3600
2,2_2_9_H_W_resampled,2_pattern_aligned_resampled,1,1724694867,1724698100,data\input\slices\2_2_9_H_W_resampled_1.csv,data\input\labels\2_pattern_aligned_resampled_1.csv,data\input\masks\2_2_9_H_W_resampled_1.csv,3600
3,3_2_10_H_W_resampled,3_pattern_aligned_resampled,1,1724758086,1724761125,data\input\slices\3_2_10_H_W_resampled_1.csv,data\input\labels\3_pattern_aligned_resampled_1.csv,data\input\masks\3_2_10_H_W_resampled_1.csv,3600
3,3_2_11_E_W_resampled,3_pattern_aligned_resampled,1,1724758086,1724761125,data\input\slices\3_2_11_E_W_resampled_1.csv,data\input\labels\3_pattern_aligned_resampled_1.csv,data\input\masks\3_2_11_E_W_resampled_1.csv,3600
3,3_2_14_J_W_resampled,3_pattern_aligned_resampled,1,1724758086,1724761117,data\input\slices\3_2_14_J_W_resampled_1.csv,data\input\labels\3_pattern_aligned_resampled_1.csv,data\input\masks\3_2_14_J_W_resampled_1.csv,3600
3,3_2_15_J_W_resampled,3_pattern_aligned_resampled,1,1724758086,1724761125,data\input\slices\3_2_15_J_W_resampled_1.csv,data\input\labels\3_pattern_aligned_resampled_1.csv,data\input\masks\3_2_15_J_W_resampled_1.csv,3600
3,3_2_16_M_W_resampled,3_pattern_aligned_resampled,1,1724758086,1724761125,data\input\slices\3_2_16_M_W_resampled_1.csv,data\input\labels\3_pattern_aligned_resampled_1.csv,data\input\masks\3_2_16_M_W_resampled_1.csv,3600
3,3_2_1_Q_W_resampled,3_pattern_aligned_resampled,1,1724758086,1724761125,data\input\slices\3_2_1_Q_W_resampled_1.csv,data\input\labels\3_pattern_aligned_resampled_1.csv,data\input\masks\3_2_1_Q_W_resampled_1.csv,3600
3,3_2_2_A_W_resampled,3_pattern_aligned_resampled,1,1724758086,1724761125,data\input\slices\3_2_2_A_W_resampled_1.csv,data\input\labels\3_pattern_aligned_resampled_1.csv,data\input\masks\3_2_2_A_W_resampled_1.csv,3600
3,3_2_3_A_W_resampled,3_pattern_aligned_resampled,1,1724758086,1724761125,data\input\slices\3_2_3_A_W_resampled_1.csv,data\input\labels\3_pattern_aligned_resampled_1.csv,data\input\masks\3_2_3_A_W_resampled_1.csv,3600
3,3_2_4_K_W_resampled,3_pattern_aligned_resampled,1,1724758086,1724761125,data\input\slices\3_2_4_K_W_resampled_1.csv,data\input\labels\3_pattern_aligned_resampled_1.csv,data\input\masks\3_2_4_K_W_resampled_1.csv,3600
3,3_2_5_L_W_resampled,3_pattern_aligned_resampled,1,1724758086,1724761125,data\input\slices\3_2_5_L_W_resampled_1.csv,data\input\labels\3_pattern_aligned_resampled_1.csv,data\input\masks\3_2_5_L_W_resampled_1.csv,3600
3,3_2_6_E_W_resampled,3_pattern_aligned_resampled,1,1724758086,1724761125,data\input\slices\3_2_6_E_W_resampled_1.csv,data\input\labels\3_pattern_aligned_resampled_1.csv,data\input\masks\3_2_6_E_W_resampled_1.csv,3600
3,3_2_7_F_W_resampled,3_pattern_aligned_resampled,1,1724758086,1724761125,data\input\slices\3_2_7_F_W_resampled_1.csv,data\input\labels\3_pattern_aligned_resampled_1.csv,data\input\masks\3_2_7_F_W_resampled_1.csv,3600
3,3_2_8_A_W_resampled,3_pattern_aligned_resampled,1,1724758086,1724761125,data\input\slices\3_2_8_A_W_resampled_1.csv,data\input\labels\3_pattern_aligned_resampled_1.csv,data\input\masks\3_2_8_A_W_resampled_1.csv,3600
3,3_2_9_H_W_resampled,3_pattern_aligned_resampled,1,1724758086,1724761125,data\input\slices\3_2_9_H_W_resampled_1.csv,data\input\labels\3_pattern_aligned_resampled_1.csv,data\input\masks\3_2_9_H_W_resampled_1.csv,3600
4,4_3_10_H_W_resampled,4_pattern_aligned_resampled,1,1724921483,1724925082,data\input\slices\4_3_10_H_W_resampled_1.csv,data\input\labels\4_pattern_aligned_resampled_1.csv,data\input\masks\4_3_10_H_W_resampled_1.csv,3600
4,4_3_10_H_W_resampled,4_pattern_aligned_resampled,2a,1724923283,1724926882,data\input\slices\4_3_10_H_W_resampled_2a.csv,data\input\labels\4_pattern_aligned_resampled_2a.csv,data\input\masks\4_3_10_H_W_resampled_2a.csv,3600
