pasada,modalidad,set,grabacion,pattern,window_id,t_start,t_end,slice_path,label_path,mask_path,n_points
4,caminar,train,4_3_6_E_W_resampled,4_aligned_pattern_resampled,16a,1724948311,1724950923,data/input\train\slices\4_3_6_E_W_resampled_16a.csv,data/input\train\labels\4_aligned_pattern_resampled_16a.csv,data/input\train\masks\4_3_6_E_W_resampled_16a.csv,3600
4,caminar,train,4_3_8_A_W_resampled,4_aligned_pattern_resampled,1,1724921311,1724924910,data/input\train\slices\4_3_8_A_W_resampled_1.csv,data/input\train\labels\4_aligned_pattern_resampled_1.csv,data/input\train\masks\4_3_8_A_W_resampled_1.csv,3600
4,caminar,train,4_3_8_A_W_resampled,4_aligned_pattern_resampled,2a,1724923111,1724926710,data/input\train\slices\4_3_8_A_W_resampled_2a.csv,data/input\train\labels\4_aligned_pattern_resampled_2a.csv,data/input\train\masks\4_3_8_A_W_resampled_2a.csv,3600
4,caminar,train,4_3_8_A_W_resampled,4_aligned_pattern_resampled,3,1724924911,1724928510,data/input\train\slices\4_3_8_A_W_resampled_3.csv,data/input\train\labels\4_aligned_pattern_resampled_3.csv,data/input\train\masks\4_3_8_A_W_resampled_3.csv,3600
4,caminar,train,4_3_8_A_W_resampled,4_aligned_pattern_resampled,4a,1724926711,1724930310,data/input\train\slices\4_3_8_A_W_resampled_4a.csv,data/input\train\labels\4_aligned_pattern_resampled_4a.csv,data/input\train\masks\4_3_8_A_W_resampled_4a.csv,3600
4,caminar,train,4_3_8_A_W_resampled,4_aligned_pattern_resampled,5,1724928511,1724932110,data/input\train\slices\4_3_8_A_W_resampled_5.csv,data/input\train\labels\4_aligned_pattern_resampled_5.csv,data/input\train\masks\4_3_8_A_W_resampled_5.csv,3600
4,caminar,train,4_3_8_A_W_resampled,4_aligned_pattern_resampled,6a,1724930311,1724933910,data/input\train\slices\4_3_8_A_W_resampled_6a.csv,data/input\train\labels\4_aligned_pattern_resampled_6a.csv,data/input\train\masks\4_3_8_A_W_resampled_6a.csv,3600
4,caminar,train,4_3_8_A_W_resampled,4_aligned_pattern_resampled,7,1724932111,1724935710,data/input\train\slices\4_3_8_A_W_resampled_7.csv,data/input\train\labels\4_aligned_pattern_resampled_7.csv,data/input\train\masks\4_3_8_A_W_resampled_7.csv,3600
4,caminar,train,4_3_8_A_W_resampled,4_aligned_pattern_resampled,8a,1724933911,1724937510,data/input\train\slices\4_3_8_A_W_resampled_8a.csv,data/input\train\labels\4_aligned_pattern_resampled_8a.csv,data/input\train\masks\4_3_8_A_W_resampled_8a.csv,3600
4,caminar,train,4_3_8_A_W_resampled,4_aligned_pattern_resampled,9,1724935711,1724939310,data/input\train\slices\4_3_8_A_W_resampled_9.csv,data/input\train\labels\4_aligned_pattern_resampled_9.csv,data/input\train\masks\4_3_8_A_W_resampled_9.csv,3600
4,caminar,train,4_3_8_A_W_resampled,4_aligned_pattern_resampled,10a,1724937511,1724941110,data/input\train\slices\4_3_8_A_W_resampled_10a.csv,data/input\train\labels\4_aligned_pattern_resampled_10a.csv,data/input\train\masks\4_3_8_A_W_resampled_10a.csv,3600
4,caminar,train,4_3_8_A_W_resampled,4_aligned_pattern_resampled,11,1724939311,1724942910,data/input\train\slices\4_3_8_A_W_resampled_11.csv,data/input\train\labels\4_aligned_pattern_resampled_11.csv,data/input\train\masks\4_3_8_A_W_resampled_11.csv,3600
4,caminar,train,4_3_8_A_W_resampled,4_aligned_pattern_resampled,12a,1724941111,1724944710,data/input\train\slices\4_3_8_A_W_resampled_12a.csv,data/input\train\labels\4_aligned_pattern_resampled_12a.csv,data/input\train\masks\4_3_8_A_W_resampled_12a.csv,3600
4,caminar,train,4_3_8_A_W_resampled,4_aligned_pattern_resampled,13,1724942911,1724946510,data/input\train\slices\4_3_8_A_W_resampled_13.csv,data/input\train\labels\4_aligned_pattern_resampled_13.csv,data/input\train\masks\4_3_8_A_W_resampled_13.csv,3600
4,caminar,train,4_3_8_A_W_resampled,4_aligned_pattern_resampled,14a,1724944711,1724948310,data/input\train\slices\4_3_8_A_W_resampled_14a.csv,data/input\train\labels\4_aligned_pattern_resampled_14a.csv,data/input\train\masks\4_3_8_A_W_resampled_14a.csv,3600
4,caminar,train,4_3_8_A_W_resampled,4_aligned_pattern_resampled,15,1724946511,1724950110,data/input\train\slices\4_3_8_A_W_resampled_15.csv,data/input\train\labels\4_aligned_pattern_resampled_15.csv,data/input\train\masks\4_3_8_A_W_resampled_15.csv,3600
4,caminar,train,4_3_8_A_W_resampled,4_aligned_pattern_resampled,16a,1724948311,1724950923,data/input\train\slices\4_3_8_A_W_resampled_16a.csv,data/input\train\labels\4_aligned_pattern_resampled_16a.csv,data/input\train\masks\4_3_8_A_W_resampled_16a.csv,3600
4,caminar,train,4_3_9_H_W_resampled,4_aligned_pattern_resampled,1,1724921311,1724924910,data/input\train\slices\4_3_9_H_W_resampled_1.csv,data/input\train\labels\4_aligned_pattern_resampled_1.csv,data/input\train\masks\4_3_9_H_W_resampled_1.csv,3600
4,caminar,train,4_3_9_H_W_resampled,4_aligned_pattern_resampled,2a,1724923111,1724926710,data/input\train\slices\4_3_9_H_W_resampled_2a.csv,data/input\train\labels\4_aligned_pattern_resampled_2a.csv,data/input\train\masks\4_3_9_H_W_resampled_2a.csv,3600
4,caminar,train,4_3_9_H_W_resampled,4_aligned_pattern_resampled,3,1724924911,1724928510,data/input\train\slices\4_3_9_H_W_resampled_3.csv,data/input\train\labels\4_aligned_pattern_resampled_3.csv,data/input\train\masks\4_3_9_H_W_resampled_3.csv,3600
4,caminar,train,4_3_9_H_W_resampled,4_aligned_pattern_resampled,4a,1724926711,1724930310,data/input\train\slices\4_3_9_H_W_resampled_4a.csv,data/input\train\labels\4_aligned_pattern_resampled_4a.csv,data/input\train\masks\4_3_9_H_W_resampled_4a.csv,3600
4,caminar,train,4_3_9_H_W_resampled,4_aligned_pattern_resampled,5,1724928511,1724932110,data/input\train\slices\4_3_9_H_W_resampled_5.csv,data/input\train\labels\4_aligned_pattern_resampled_5.csv,data/input\train\masks\4_3_9_H_W_resampled_5.csv,3600
4,caminar,train,4_3_9_H_W_resampled,4_aligned_pattern_resampled,6a,1724930311,1724933910,data/input\train\slices\4_3_9_H_W_resampled_6a.csv,data/input\train\labels\4_aligned_pattern_resampled_6a.csv,data/input\train\masks\4_3_9_H_W_resampled_6a.csv,3600
4,caminar,train,4_3_9_H_W_resampled,4_aligned_pattern_resampled,7,1724932111,1724935710,data/input\train\slices\4_3_9_H_W_resampled_7.csv,data/input\train\labels\4_aligned_pattern_resampled_7.csv,data/input\train\masks\4_3_9_H_W_resampled_7.csv,3600
4,caminar,train,4_3_9_H_W_resampled,4_aligned_pattern_resampled,8a,1724933911,1724937510,data/input\train\slices\4_3_9_H_W_resampled_8a.csv,data/input\train\labels\4_aligned_pattern_resampled_8a.csv,data/input\train\masks\4_3_9_H_W_resampled_8a.csv,3600
4,caminar,train,4_3_9_H_W_resampled,4_aligned_pattern_resampled,9,1724935711,1724939310,data/input\train\slices\4_3_9_H_W_resampled_9.csv,data/input\train\labels\4_aligned_pattern_resampled_9.csv,data/input\train\masks\4_3_9_H_W_resampled_9.csv,3600
4,caminar,train,4_3_9_H_W_resampled,4_aligned_pattern_resampled,10a,1724937511,1724941110,data/input\train\slices\4_3_9_H_W_resampled_10a.csv,data/input\train\labels\4_aligned_pattern_resampled_10a.csv,data/input\train\masks\4_3_9_H_W_resampled_10a.csv,3600
4,caminar,train,4_3_9_H_W_resampled,4_aligned_pattern_resampled,11,1724939311,1724942910,data/input\train\slices\4_3_9_H_W_resampled_11.csv,data/input\train\labels\4_aligned_pattern_resampled_11.csv,data/input\train\masks\4_3_9_H_W_resampled_11.csv,3600
4,caminar,train,4_3_9_H_W_resampled,4_aligned_pattern_resampled,12a,1724941111,1724944710,data/input\train\slices\4_3_9_H_W_resampled_12a.csv,data/input\train\labels\4_aligned_pattern_resampled_12a.csv,data/input\train\masks\4_3_9_H_W_resampled_12a.csv,3600
4,caminar,train,4_3_9_H_W_resampled,4_aligned_pattern_resampled,13,1724942911,1724946510,data/input\train\slices\4_3_9_H_W_resampled_13.csv,data/input\train\labels\4_aligned_pattern_resampled_13.csv,data/input\train\masks\4_3_9_H_W_resampled_13.csv,3600
4,caminar,train,4_3_9_H_W_resampled,4_aligned_pattern_resampled,14a,1724944711,1724948310,data/input\train\slices\4_3_9_H_W_resampled_14a.csv,data/input\train\labels\4_aligned_pattern_resampled_14a.csv,data/input\train\masks\4_3_9_H_W_resampled_14a.csv,3600
4,caminar,train,4_3_9_H_W_resampled,4_aligned_pattern_resampled,15,1724946511,1724950110,data/input\train\slices\4_3_9_H_W_resampled_15.csv,data/input\train\labels\4_aligned_pattern_resampled_15.csv,data/input\train\masks\4_3_9_H_W_resampled_15.csv,3600
4,caminar,train,4_3_9_H_W_resampled,4_aligned_pattern_resampled,16a,1724948311,1724950919,data/input\train\slices\4_3_9_H_W_resampled_16a.csv,data/input\train\labels\4_aligned_pattern_resampled_16a.csv,data/input\train\masks\4_3_9_H_W_resampled_16a.csv,3600
4a,caminar,train,4a_aligned_pattern_resampled,4_aligned_pattern_resampled,1,1724921311,1724924910,data/input\train\slices\4a_aligned_pattern_resampled_1.csv,data/input\train\labels\4_aligned_pattern_resampled_1.csv,data/input\train\masks\4a_aligned_pattern_resampled_1.csv,3600
4a,caminar,train,4a_aligned_pattern_resampled,4_aligned_pattern_resampled,2a,1724923111,1724926710,data/input\train\slices\4a_aligned_pattern_resampled_2a.csv,data/input\train\labels\4_aligned_pattern_resampled_2a.csv,data/input\train\masks\4a_aligned_pattern_resampled_2a.csv,3600
4a,caminar,train,4a_aligned_pattern_resampled,4_aligned_pattern_resampled,3,1724924911,1724928510,data/input\train\slices\4a_aligned_pattern_resampled_3.csv,data/input\train\labels\4_aligned_pattern_resampled_3.csv,data/input\train\masks\4a_aligned_pattern_resampled_3.csv,3600
4a,caminar,train,4a_aligned_pattern_resampled,4_aligned_pattern_resampled,4a,1724926711,1724930310,data/input\train\slices\4a_aligned_pattern_resampled_4a.csv,data/input\train\labels\4_aligned_pattern_resampled_4a.csv,data/input\train\masks\4a_aligned_pattern_resampled_4a.csv,3600
4a,caminar,train,4a_aligned_pattern_resampled,4_aligned_pattern_resampled,5,1724928511,1724932110,data/input\train\slices\4a_aligned_pattern_resampled_5.csv,data/input\train\labels\4_aligned_pattern_resampled_5.csv,data/input\train\masks\4a_aligned_pattern_resampled_5.csv,3600
4a,caminar,train,4a_aligned_pattern_resampled,4_aligned_pattern_resampled,6a,1724930311,1724933638,data/input\train\slices\4a_aligned_pattern_resampled_6a.csv,data/input\train\labels\4_aligned_pattern_resampled_6a.csv,data/input\train\masks\4a_aligned_pattern_resampled_6a.csv,3600
4b,caminar,train,4b_3b_7_F_W_resampled,4_aligned_pattern_resampled,1,1724921311,1724924910,data/input\train\slices\4b_3b_7_F_W_resampled_1.csv,data/input\train\labels\4_aligned_pattern_resampled_1.csv,data/input\train\masks\4b_3b_7_F_W_resampled_1.csv,3600
4b,caminar,train,4b_3b_7_F_W_resampled,4_aligned_pattern_resampled,2a,1724923111,1724926710,data/input\train\slices\4b_3b_7_F_W_resampled_2a.csv,data/input\train\labels\4_aligned_pattern_resampled_2a.csv,data/input\train\masks\4b_3b_7_F_W_resampled_2a.csv,3600
4b,caminar,train,4b_3b_7_F_W_resampled,4_aligned_pattern_resampled,3,1724924911,1724928510,data/input\train\slices\4b_3b_7_F_W_resampled_3.csv,data/input\train\labels\4_aligned_pattern_resampled_3.csv,data/input\train\masks\4b_3b_7_F_W_resampled_3.csv,3600
4b,caminar,train,4b_3b_7_F_W_resampled,4_aligned_pattern_resampled,4a,1724926711,1724930310,data/input\train\slices\4b_3b_7_F_W_resampled_4a.csv,data/input\train\labels\4_aligned_pattern_resampled_4a.csv,data/input\train\masks\4b_3b_7_F_W_resampled_4a.csv,3600
4b,caminar,train,4b_3b_7_F_W_resampled,4_aligned_pattern_resampled,5,1724928511,1724932110,data/input\train\slices\4b_3b_7_F_W_resampled_5.csv,data/input\train\labels\4_aligned_pattern_resampled_5.csv,data/input\train\masks\4b_3b_7_F_W_resampled_5.csv,3600
4b,caminar,train,4b_3b_7_F_W_resampled,4_aligned_pattern_resampled,6a,1724930311,1724933910,data/input\train\slices\4b_3b_7_F_W_resampled_6a.csv,data/input\train\labels\4_aligned_pattern_resampled_6a.csv,data/input\train\masks\4b_3b_7_F_W_resampled_6a.csv,3600
4b,caminar,train,4b_3b_7_F_W_resampled,4_aligned_pattern_resampled,7,1724932111,1724935710,data/input\train\slices\4b_3b_7_F_W_resampled_7.csv,data/input\train\labels\4_aligned_pattern_resampled_7.csv,data/input\train\masks\4b_3b_7_F_W_resampled_7.csv,3600
4b,caminar,train,4b_3b_7_F_W_resampled,4_aligned_pattern_resampled,8a,1724933911,1724936381,data/input\train\slices\4b_3b_7_F_W_resampled_8a.csv,data/input\train\labels\4_aligned_pattern_resampled_8a.csv,data/input\train\masks\4b_3b_7_F_W_resampled_8a.csv,3600
4b,caminar,train,4b_aligned_pattern_resampled,4_aligned_pattern_resampled,1,1724921311,1724924910,data/input\train\slices\4b_aligned_pattern_resampled_1.csv,data/input\train\labels\4_aligned_pattern_resampled_1.csv,data/input\train\masks\4b_aligned_pattern_resampled_1.csv,3600
4b,caminar,train,4b_aligned_pattern_resampled,4_aligned_pattern_resampled,2a,1724923111,1724926710,data/input\train\slices\4b_aligned_pattern_resampled_2a.csv,data/input\train\labels\4_aligned_pattern_resampled_2a.csv,data/input\train\masks\4b_aligned_pattern_resampled_2a.csv,3600
4b,caminar,train,4b_aligned_pattern_resampled,4_aligned_pattern_resampled,3,1724924911,1724928510,data/input\train\slices\4b_aligned_pattern_resampled_3.csv,data/input\train\labels\4_aligned_pattern_resampled_3.csv,data/input\train\masks\4b_aligned_pattern_resampled_3.csv,3600
4b,caminar,train,4b_aligned_pattern_resampled,4_aligned_pattern_resampled,4a,1724926711,1724930310,data/input\train\slices\4b_aligned_pattern_resampled_4a.csv,data/input\train\labels\4_aligned_pattern_resampled_4a.csv,data/input\train\masks\4b_aligned_pattern_resampled_4a.csv,3600
4b,caminar,train,4b_aligned_pattern_resampled,4_aligned_pattern_resampled,5,1724928511,1724932110,data/input\train\slices\4b_aligned_pattern_resampled_5.csv,data/input\train\labels\4_aligned_pattern_resampled_5.csv,data/input\train\masks\4b_aligned_pattern_resampled_5.csv,3600
4b,caminar,train,4b_aligned_pattern_resampled,4_aligned_pattern_resampled,6a,1724930311,1724933910,data/input\train\slices\4b_aligned_pattern_resampled_6a.csv,data/input\train\labels\4_aligned_pattern_resampled_6a.csv,data/input\train\masks\4b_aligned_pattern_resampled_6a.csv,3600
4b,caminar,train,4b_aligned_pattern_resampled,4_aligned_pattern_resampled,7,1724932111,1724935710,data/input\train\slices\4b_aligned_pattern_resampled_7.csv,data/input\train\labels\4_aligned_pattern_resampled_7.csv,data/input\train\masks\4b_aligned_pattern_resampled_7.csv,3600
4b,caminar,train,4b_aligned_pattern_resampled,4_aligned_pattern_resampled,8a,1724933911,1724936386,data/input\train\slices\4b_aligned_pattern_resampled_8a.csv,data/input\train\labels\4_aligned_pattern_resampled_8a.csv,data/input\train\masks\4b_aligned_pattern_resampled_8a.csv,3600
4c,caminar,train,4c_3c_5_L_W_resampled,4_aligned_pattern_resampled,1,1724921311,1724924910,data/input\train\slices\4c_3c_5_L_W_resampled_1.csv,data/input\train\labels\4_aligned_pattern_resampled_1.csv,data/input\train\masks\4c_3c_5_L_W_resampled_1.csv,3600
4c,caminar,train,4c_3c_5_L_W_resampled,4_aligned_pattern_resampled,2a,1724923111,1724926710,data/input\train\slices\4c_3c_5_L_W_resampled_2a.csv,data/input\train\labels\4_aligned_pattern_resampled_2a.csv,data/input\train\masks\4c_3c_5_L_W_resampled_2a.csv,3600
4c,caminar,train,4c_3c_5_L_W_resampled,4_aligned_pattern_resampled,3,1724924911,1724928510,data/input\train\slices\4c_3c_5_L_W_resampled_3.csv,data/input\train\labels\4_aligned_pattern_resampled_3.csv,data/input\train\masks\4c_3c_5_L_W_resampled_3.csv,3600
4c,caminar,train,4c_3c_5_L_W_resampled,4_aligned_pattern_resampled,4a,1724926711,1724930310,data/input\train\slices\4c_3c_5_L_W_resampled_4a.csv,data/input\train\labels\4_aligned_pattern_resampled_4a.csv,data/input\train\masks\4c_3c_5_L_W_resampled_4a.csv,3600
4c,caminar,train,4c_3c_5_L_W_resampled,4_aligned_pattern_resampled,5,1724928511,1724932110,data/input\train\slices\4c_3c_5_L_W_resampled_5.csv,data/input\train\labels\4_aligned_pattern_resampled_5.csv,data/input\train\masks\4c_3c_5_L_W_resampled_5.csv,3600
4c,caminar,train,4c_3c_5_L_W_resampled,4_aligned_pattern_resampled,6a,1724930311,1724933910,data/input\train\slices\4c_3c_5_L_W_resampled_6a.csv,data/input\train\labels\4_aligned_pattern_resampled_6a.csv,data/input\train\masks\4c_3c_5_L_W_resampled_6a.csv,3600
4c,caminar,train,4c_3c_5_L_W_resampled,4_aligned_pattern_resampled,7,1724932111,1724935710,data/input\train\slices\4c_3c_5_L_W_resampled_7.csv,data/input\train\labels\4_aligned_pattern_resampled_7.csv,data/input\train\masks\4c_3c_5_L_W_resampled_7.csv,3600
4c,caminar,train,4c_3c_5_L_W_resampled,4_aligned_pattern_resampled,8a,1724933911,1724937510,data/input\train\slices\4c_3c_5_L_W_resampled_8a.csv,data/input\train\labels\4_aligned_pattern_resampled_8a.csv,data/input\train\masks\4c_3c_5_L_W_resampled_8a.csv,3600
4c,caminar,train,4c_3c_5_L_W_resampled,4_aligned_pattern_resampled,9,1724935711,1724939310,data/input\train\slices\4c_3c_5_L_W_resampled_9.csv,data/input\train\labels\4_aligned_pattern_resampled_9.csv,data/input\train\masks\4c_3c_5_L_W_resampled_9.csv,3600
4c,caminar,train,4c_3c_5_L_W_resampled,4_aligned_pattern_resampled,10a,1724937511,1724941110,data/input\train\slices\4c_3c_5_L_W_resampled_10a.csv,data/input\train\labels\4_aligned_pattern_resampled_10a.csv,data/input\train\masks\4c_3c_5_L_W_resampled_10a.csv,3600
4c,caminar,train,4c_3c_5_L_W_resampled,4_aligned_pattern_resampled,11,1724939311,1724942910,data/input\train\slices\4c_3c_5_L_W_resampled_11.csv,data/input\train\labels\4_aligned_pattern_resampled_11.csv,data/input\train\masks\4c_3c_5_L_W_resampled_11.csv,3600
4c,caminar,train,4c_3c_5_L_W_resampled,4_aligned_pattern_resampled,12a,1724941111,1724943214,data/input\train\slices\4c_3c_5_L_W_resampled_12a.csv,data/input\train\labels\4_aligned_pattern_resampled_12a.csv,data/input\train\masks\4c_3c_5_L_W_resampled_12a.csv,3600
4c,caminar,train,4c_aligned_pattern_resampled,4_aligned_pattern_resampled,1,1724921311,1724924910,data/input\train\slices\4c_aligned_pattern_resampled_1.csv,data/input\train\labels\4_aligned_pattern_resampled_1.csv,data/input\train\masks\4c_aligned_pattern_resampled_1.csv,3600
4c,caminar,train,4c_aligned_pattern_resampled,4_aligned_pattern_resampled,2a,1724923111,1724926710,data/input\train\slices\4c_aligned_pattern_resampled_2a.csv,data/input\train\labels\4_aligned_pattern_resampled_2a.csv,data/input\train\masks\4c_aligned_pattern_resampled_2a.csv,3600
4c,caminar,train,4c_aligned_pattern_resampled,4_aligned_pattern_resampled,3,1724924911,1724928510,data/input\train\slices\4c_aligned_pattern_resampled_3.csv,data/input\train\labels\4_aligned_pattern_resampled_3.csv,data/input\train\masks\4c_aligned_pattern_resampled_3.csv,3600
4c,caminar,train,4c_aligned_pattern_resampled,4_aligned_pattern_resampled,4a,1724926711,1724930310,data/input\train\slices\4c_aligned_pattern_resampled_4a.csv,data/input\train\labels\4_aligned_pattern_resampled_4a.csv,data/input\train\masks\4c_aligned_pattern_resampled_4a.csv,3600
4c,caminar,train,4c_aligned_pattern_resampled,4_aligned_pattern_resampled,5,1724928511,1724932110,data/input\train\slices\4c_aligned_pattern_resampled_5.csv,data/input\train\labels\4_aligned_pattern_resampled_5.csv,data/input\train\masks\4c_aligned_pattern_resampled_5.csv,3600
4c,caminar,train,4c_aligned_pattern_resampled,4_aligned_pattern_resampled,6a,1724930311,1724933910,data/input\train\slices\4c_aligned_pattern_resampled_6a.csv,data/input\train\labels\4_aligned_pattern_resampled_6a.csv,data/input\train\masks\4c_aligned_pattern_resampled_6a.csv,3600
4c,caminar,train,4c_aligned_pattern_resampled,4_aligned_pattern_resampled,7,1724932111,1724935710,data/input\train\slices\4c_aligned_pattern_resampled_7.csv,data/input\train\labels\4_aligned_pattern_resampled_7.csv,data/input\train\masks\4c_aligned_pattern_resampled_7.csv,3600
4c,caminar,train,4c_aligned_pattern_resampled,4_aligned_pattern_resampled,8a,1724933911,1724937510,data/input\train\slices\4c_aligned_pattern_resampled_8a.csv,data/input\train\labels\4_aligned_pattern_resampled_8a.csv,data/input\train\masks\4c_aligned_pattern_resampled_8a.csv,3600
4c,caminar,train,4c_aligned_pattern_resampled,4_aligned_pattern_resampled,9,1724935711,1724939310,data/input\train\slices\4c_aligned_pattern_resampled_9.csv,data/input\train\labels\4_aligned_pattern_resampled_9.csv,data/input\train\masks\4c_aligned_pattern_resampled_9.csv,3600
4c,caminar,train,4c_aligned_pattern_resampled,4_aligned_pattern_resampled,10a,1724937511,1724941110,data/input\train\slices\4c_aligned_pattern_resampled_10a.csv,data/input\train\labels\4_aligned_pattern_resampled_10a.csv,data/input\train\masks\4c_aligned_pattern_resampled_10a.csv,3600
4c,caminar,train,4c_aligned_pattern_resampled,4_aligned_pattern_resampled,11,1724939311,1724942910,data/input\train\slices\4c_aligned_pattern_resampled_11.csv,data/input\train\labels\4_aligned_pattern_resampled_11.csv,data/input\train\masks\4c_aligned_pattern_resampled_11.csv,3600
4c,caminar,train,4c_aligned_pattern_resampled,4_aligned_pattern_resampled,12a,1724941111,1724943212,data/input\train\slices\4c_aligned_pattern_resampled_12a.csv,data/input\train\labels\4_aligned_pattern_resampled_12a.csv,data/input\train\masks\4c_aligned_pattern_resampled_12a.csv,3600
4d,caminar,train,4d_3d_1_Q_W_resampled,4_aligned_pattern_resampled,1,1724921311,1724924910,data/input\train\slices\4d_3d_1_Q_W_resampled_1.csv,data/input\train\labels\4_aligned_pattern_resampled_1.csv,data/input\train\masks\4d_3d_1_Q_W_resampled_1.csv,3600
4d,caminar,train,4d_3d_1_Q_W_resampled,4_aligned_pattern_resampled,2a,1724923111,1724926710,data/input\train\slices\4d_3d_1_Q_W_resampled_2a.csv,data/input\train\labels\4_aligned_pattern_resampled_2a.csv,data/input\train\masks\4d_3d_1_Q_W_resampled_2a.csv,3600
4d,caminar,train,4d_3d_1_Q_W_resampled,4_aligned_pattern_resampled,3,1724924911,1724928510,data/input\train\slices\4d_3d_1_Q_W_resampled_3.csv,data/input\train\labels\4_aligned_pattern_resampled_3.csv,data/input\train\masks\4d_3d_1_Q_W_resampled_3.csv,3600
4d,caminar,train,4d_3d_1_Q_W_resampled,4_aligned_pattern_resampled,4a,1724926711,1724930310,data/input\train\slices\4d_3d_1_Q_W_resampled_4a.csv,data/input\train\labels\4_aligned_pattern_resampled_4a.csv,data/input\train\masks\4d_3d_1_Q_W_resampled_4a.csv,3600
4d,caminar,train,4d_3d_1_Q_W_resampled,4_aligned_pattern_resampled,5,1724928511,1724932110,data/input\train\slices\4d_3d_1_Q_W_resampled_5.csv,data/input\train\labels\4_aligned_pattern_resampled_5.csv,data/input\train\masks\4d_3d_1_Q_W_resampled_5.csv,3600
4d,caminar,train,4d_3d_1_Q_W_resampled,4_aligned_pattern_resampled,6a,1724930311,1724933910,data/input\train\slices\4d_3d_1_Q_W_resampled_6a.csv,data/input\train\labels\4_aligned_pattern_resampled_6a.csv,data/input\train\masks\4d_3d_1_Q_W_resampled_6a.csv,3600
4d,caminar,train,4d_3d_1_Q_W_resampled,4_aligned_pattern_resampled,7,1724932111,1724935710,data/input\train\slices\4d_3d_1_Q_W_resampled_7.csv,data/input\train\labels\4_aligned_pattern_resampled_7.csv,data/input\train\masks\4d_3d_1_Q_W_resampled_7.csv,3600
4d,caminar,train,4d_3d_1_Q_W_resampled,4_aligned_pattern_resampled,8a,1724933911,1724937510,data/input\train\slices\4d_3d_1_Q_W_resampled_8a.csv,data/input\train\labels\4_aligned_pattern_resampled_8a.csv,data/input\train\masks\4d_3d_1_Q_W_resampled_8a.csv,3600
4d,caminar,train,4d_3d_1_Q_W_resampled,4_aligned_pattern_resampled,9,1724935711,1724939310,data/input\train\slices\4d_3d_1_Q_W_resampled_9.csv,data/input\train\labels\4_aligned_pattern_resampled_9.csv,data/input\train\masks\4d_3d_1_Q_W_resampled_9.csv,3600
4d,caminar,train,4d_3d_1_Q_W_resampled,4_aligned_pattern_resampled,10a,1724937511,1724941110,data/input\train\slices\4d_3d_1_Q_W_resampled_10a.csv,data/input\train\labels\4_aligned_pattern_resampled_10a.csv,data/input\train\masks\4d_3d_1_Q_W_resampled_10a.csv,3600
4d,caminar,train,4d_3d_1_Q_W_resampled,4_aligned_pattern_resampled,11,1724939311,1724942910,data/input\train\slices\4d_3d_1_Q_W_resampled_11.csv,data/input\train\labels\4_aligned_pattern_resampled_11.csv,data/input\train\masks\4d_3d_1_Q_W_resampled_11.csv,3600
4d,caminar,train,4d_3d_1_Q_W_resampled,4_aligned_pattern_resampled,12a,1724941111,1724944576,data/input\train\slices\4d_3d_1_Q_W_resampled_12a.csv,data/input\train\labels\4_aligned_pattern_resampled_12a.csv,data/input\train\masks\4d_3d_1_Q_W_resampled_12a.csv,3600
4d,caminar,train,4d_aligned_pattern_resampled,4_aligned_pattern_resampled,1,1724921311,1724924910,data/input\train\slices\4d_aligned_pattern_resampled_1.csv,data/input\train\labels\4_aligned_pattern_resampled_1.csv,data/input\train\masks\4d_aligned_pattern_resampled_1.csv,3600
4d,caminar,train,4d_aligned_pattern_resampled,4_aligned_pattern_resampled,2a,1724923111,1724926710,data/input\train\slices\4d_aligned_pattern_resampled_2a.csv,data/input\train\labels\4_aligned_pattern_resampled_2a.csv,data/input\train\masks\4d_aligned_pattern_resampled_2a.csv,3600
4d,caminar,train,4d_aligned_pattern_resampled,4_aligned_pattern_resampled,3,1724924911,1724928510,data/input\train\slices\4d_aligned_pattern_resampled_3.csv,data/input\train\labels\4_aligned_pattern_resampled_3.csv,data/input\train\masks\4d_aligned_pattern_resampled_3.csv,3600
4d,caminar,train,4d_aligned_pattern_resampled,4_aligned_pattern_resampled,4a,1724926711,1724930310,data/input\train\slices\4d_aligned_pattern_resampled_4a.csv,data/input\train\labels\4_aligned_pattern_resampled_4a.csv,data/input\train\masks\4d_aligned_pattern_resampled_4a.csv,3600
4d,caminar,train,4d_aligned_pattern_resampled,4_aligned_pattern_resampled,5,1724928511,1724932110,data/input\train\slices\4d_aligned_pattern_resampled_5.csv,data/input\train\labels\4_aligned_pattern_resampled_5.csv,data/input\train\masks\4d_aligned_pattern_resampled_5.csv,3600
4d,caminar,train,4d_aligned_pattern_resampled,4_aligned_pattern_resampled,6a,1724930311,1724933910,data/input\train\slices\4d_aligned_pattern_resampled_6a.csv,data/input\train\labels\4_aligned_pattern_resampled_6a.csv,data/input\train\masks\4d_aligned_pattern_resampled_6a.csv,3600
4d,caminar,train,4d_aligned_pattern_resampled,4_aligned_pattern_resampled,7,1724932111,1724935710,data/input\train\slices\4d_aligned_pattern_resampled_7.csv,data/input\train\labels\4_aligned_pattern_resampled_7.csv,data/input\train\masks\4d_aligned_pattern_resampled_7.csv,3600
